method,lambda,seed,cap,alpha,imbalance,n_groups,test_regret_normalized,test_fairness,test_pred_mse
FDFL-0.1,1.0,22,mlp16,2.0,0.2,2.0,0.1322675708258177,0.0378613190637814,0.3677117935276345
FDFL-0.1,0.0,33,mlp16,2.0,0.2,2.0,0.1859423153590355,0.1693442554013276,1.7745451210864205
FDFL-0.1,1.0,33,mlp16,2.0,0.2,2.0,0.1914101729244273,0.1603297736399395,1.75401401973237
FDFL-0.1,0.0,44,mlp16,2.0,0.2,2.0,0.1463156331931303,0.2494353409255513,1.576063841424689
FDFL-0.1,1.0,44,mlp16,2.0,0.2,2.0,0.1469409730914449,0.2165245134893973,1.3965908588419522
FDFL-0.1,0.0,55,mlp16,2.0,0.2,2.0,0.1742441507560461,0.1619409726048005,2.065817093834318
FDFL-0.1,1.0,55,mlp16,2.0,0.2,2.0,0.1751723216275716,0.1340870441243193,1.835269739102628
FDFL-0.5,0.0,11,mlp16,2.0,0.2,2.0,0.2296058807110591,0.1490411695878125,2.3687280089304874
FDFL-0.5,1.0,11,mlp16,2.0,0.2,2.0,0.2317062855284108,0.1403500312578195,2.25124705129936
FDFL-0.5,0.0,22,mlp16,2.0,0.2,2.0,0.1318247645900945,0.0368721244760817,0.3711479617787429
FDFL-0.5,1.0,22,mlp16,2.0,0.2,2.0,0.1326882388075301,0.0365159132981374,0.3761003363142449
FDFL-0.5,0.0,33,mlp16,2.0,0.2,2.0,0.1923206927169282,0.1609286677071661,1.6723727480084127
FDFL-0.5,1.0,33,mlp16,2.0,0.2,2.0,0.1945229479728566,0.1535241628901051,1.6418788624123548
FDFL-0.5,0.0,44,mlp16,2.0,0.2,2.0,0.1468498972672673,0.1173735858401566,0.9400695786378612
FDFL-0.5,1.0,44,mlp16,2.0,0.2,2.0,0.1473027717726402,0.0943696317849474,0.8687439613578217
FDFL-0.5,0.0,55,mlp16,2.0,0.2,2.0,0.1690718937219429,0.1240300378316412,1.4820125109173314
FDFL-0.5,1.0,55,mlp16,2.0,0.2,2.0,0.1730989278878716,0.1228247715063099,1.3496883909226158
FDFL-Scal,0.0,11,mlp16,2.0,0.2,2.0,0.2270520690005166,0.1240888034748402,1.918805206982344
FDFL-Scal,1.0,11,mlp16,2.0,0.2,2.0,0.2311315765435896,0.116031334421195,1.8251917218129103
FDFL-Scal,0.0,22,mlp16,2.0,0.2,2.0,0.1325797715155209,0.0360950524202485,0.36688413892978
FDFL-Scal,1.0,22,mlp16,2.0,0.2,2.0,0.1315912628262915,0.0354697858641721,0.369765732307985
FDFL-Scal,0.0,33,mlp16,2.0,0.2,2.0,0.1887718445976132,0.1500918164301403,1.5600954702480123
FDFL-Scal,1.0,33,mlp16,2.0,0.2,2.0,0.1953667095067438,0.1455914971919854,1.5340632282153028
FDFL-Scal,0.0,44,mlp16,2.0,0.2,2.0,0.1460970146076494,0.0519050173887446,0.7123016612882257
FDFL-Scal,1.0,44,mlp16,2.0,0.2,2.0,0.1481097925250613,0.0497729444261703,0.7068922102214688
FDFL-Scal,0.0,55,mlp16,2.0,0.2,2.0,0.1694223697658482,0.1344872388265678,1.2526642709164542
FDFL-Scal,1.0,55,mlp16,2.0,0.2,2.0,0.1689429353194623,0.1404822283946282,1.2352157670739763
FDFL,0.0,11,mlp16,2.0,0.2,2.0,0.2268045802896816,0.1891981927252243,2.8740672997431007
FDFL,1.0,11,mlp16,2.0,0.2,2.0,0.2306225706543915,0.1821824968419704,2.7694806263522795
FDFL,0.0,22,mlp16,2.0,0.2,2.0,0.1312924384635355,0.0383461811111839,0.3686657567306827
FDFL,1.0,22,mlp16,2.0,0.2,2.0,0.1328187944978054,0.039241446701875,0.3697017098217907
FDFL,0.0,33,mlp16,2.0,0.2,2.0,0.1916202742255525,0.1669637811667185,1.7874834258541925
FDFL,1.0,33,mlp16,2.0,0.2,2.0,0.1892332118672953,0.163493004795565,1.7770293767571752
FDFL,0.0,44,mlp16,2.0,0.2,2.0,0.1453410338374128,0.2842034243547486,1.7801760456835365
FDFL,1.0,44,mlp16,2.0,0.2,2.0,0.1454063223727926,0.254727421564279,1.6183469387503278
FDFL,0.0,55,mlp16,2.0,0.2,2.0,0.1728533242658213,0.1898495343776286,2.3201663366448497
FDFL,1.0,55,mlp16,2.0,0.2,2.0,0.173308985749371,0.1547769869519248,2.030121136212901
FPLG,0.0,11,mlp16,2.0,0.2,2.0,0.2329911355917518,0.0937044714055695,1.2814497755351035
FPLG,1.0,11,mlp16,2.0,0.2,2.0,0.230792580437212,0.0957021047311859,1.3160370868071662
FPLG,0.0,22,mlp16,2.0,0.2,2.0,0.1353354114084727,0.0381265053867584,0.3721654341142635
FPLG,1.0,22,mlp16,2.0,0.2,2.0,0.1339084386396869,0.0372481146557869,0.3682401850950096
FPLG,0.0,33,mlp16,2.0,0.2,2.0,0.1865899005172119,0.0694376237454077,0.8829835733581983
FPLG,1.0,33,mlp16,2.0,0.2,2.0,0.1938603915067798,0.063569217656507,0.8540167692198157
FPLG,0.0,44,mlp16,2.0,0.2,2.0,0.1476445332156925,0.0575452644807832,0.7374770425693753
FPLG,1.0,44,mlp16,2.0,0.2,2.0,0.1525912014023959,0.0617955572272161,0.7435933470913444
FPLG,0.0,55,mlp16,2.0,0.2,2.0,0.1631008379767272,0.1786578719830679,1.169160417125876
FPLG,1.0,55,mlp16,2.0,0.2,2.0,0.163561894035103,0.1593035881758667,1.1775719376449791
FPTO,0.0,11,mlp16,2.0,0.2,2.0,0.2842695534781935,0.0954275821009099,1.1853776618729206
FPTO,1.0,11,mlp16,2.0,0.2,2.0,0.2839951194572943,0.093922081532672,1.1890229784172368
FPTO,0.0,22,mlp16,2.0,0.2,2.0,0.1451904913430734,0.0268526530675262,0.3189940577080394
FPTO,1.0,22,mlp16,2.0,0.2,2.0,0.1419336362895842,0.0278459037759751,0.318260077617264
FPTO,0.0,33,mlp16,2.0,0.2,2.0,0.2326027249931854,0.0685485145044725,0.6854492797278685
FPTO,1.0,33,mlp16,2.0,0.2,2.0,0.2231998851538725,0.0637341257399071,0.6892214523749574
FPTO,0.0,44,mlp16,2.0,0.2,2.0,0.2040420542451735,0.0608781959437091,0.7123288189151519
FPTO,1.0,44,mlp16,2.0,0.2,2.0,0.2127270684146303,0.0590873144057667,0.7139604895732256
FPTO,0.0,55,mlp16,2.0,0.2,2.0,0.179966748893327,0.1791310467498478,0.995075170307136
FPTO,1.0,55,mlp16,2.0,0.2,2.0,0.1834900506775648,0.1648819166006151,1.0032800469248024
MGDA,0.0,11,mlp16,2.0,0.2,2.0,0.4625921585921071,0.1685725643782779,2.3935238257195466
MGDA,0.0,22,mlp16,2.0,0.2,2.0,0.3396248466977055,0.0497860172180376,0.9263501935447334
MGDA,0.0,33,mlp16,2.0,0.2,2.0,0.4612512021077455,0.087620772933454,1.4882910072485958
MGDA,0.0,44,mlp16,2.0,0.2,2.0,0.4037365332875681,0.0689529013692119,1.3127037657590896
MGDA,0.0,55,mlp16,2.0,0.2,2.0,0.4539086288870911,0.1996066467932006,2.4572964081141606
NashMTL,0.0,11,mlp16,2.0,0.2,2.0,0.2229804102638092,0.1042549728994175,1.0331016357125018
NashMTL,0.0,22,mlp16,2.0,0.2,2.0,0.125968689567975,0.0248292112974379,0.2980171733785804
NashMTL,0.0,33,mlp16,2.0,0.2,2.0,0.1932669803723292,0.0709444689901252,0.6461965728880121
NashMTL,0.0,44,mlp16,2.0,0.2,2.0,0.1483140317310631,0.0609442479660094,0.6185985518492371
NashMTL,0.0,55,mlp16,2.0,0.2,2.0,0.1562777672811831,0.1690322890680441,0.9397525101113272
PCGrad,0.0,11,mlp16,2.0,0.2,2.0,0.2297934533028971,0.0806119261214751,1.0517373424810823
PCGrad,0.0,22,mlp16,2.0,0.2,2.0,0.1326316168781084,0.0241976340517825,0.2963782737660294
PCGrad,0.0,33,mlp16,2.0,0.2,2.0,0.2028526358802798,0.0630117310258334,0.6536459091372653
PCGrad,0.0,44,mlp16,2.0,0.2,2.0,0.1534245253373199,0.05696085140774,0.607721815784497
PCGrad,0.0,55,mlp16,2.0,0.2,2.0,0.1729196708375873,0.1180185266022744,0.920378925956605
SAA,0.0,11,mlp16,2.0,0.2,2.0,0.7239756294282335,0.2948265883651988,3.725311238834924
SAA,0.0,22,mlp16,2.0,0.2,2.0,0.5955605891778515,0.1220893452354967,1.0761319593331644
SAA,0.0,33,mlp16,2.0,0.2,2.0,0.7111300742481586,0.138942884736641,1.9186148207966127
SAA,0.0,44,mlp16,2.0,0.2,2.0,0.5554700744411838,0.2783045968070581,2.3840487530019567
SAA,0.0,55,mlp16,2.0,0.2,2.0,0.729571114843917,0.2013664288769559,3.425929879035532
WDRO,0.0,11,mlp16,2.0,0.2,2.0,0.2737897982336054,0.0840394989226359,1.2030558406356162
WDRO,0.0,22,mlp16,2.0,0.2,2.0,0.1509013092713967,0.0286638154656469,0.3146726481351827
WDRO,0.0,33,mlp16,2.0,0.2,2.0,0.2482434587147145,0.0624949677588147,0.6949691956469256
WDRO,0.0,44,mlp16,2.0,0.2,2.0,0.2101548814632298,0.0522705129546232,0.7241959546724723
WDRO,0.0,55,mlp16,2.0,0.2,2.0,0.1808360124654999,0.1657505237872177,1.0371426709566989
FDFL-0.1,0.0,11,mlp16,2.0,0.4,2.0,0.2615284551087962,0.1820092249259969,2.655506501979692
FDFL-0.1,1.0,11,mlp16,2.0,0.4,2.0,0.2622289121275722,0.1680367881509546,2.539884414351371
FDFL-0.1,0.0,22,mlp16,2.0,0.4,2.0,0.1559364004790248,0.0788351130370061,0.4948835557057475
FDFL-0.1,1.0,22,mlp16,2.0,0.4,2.0,0.1564434394072829,0.0708917322125993,0.4853615423763295
FDFL-0.1,0.0,33,mlp16,2.0,0.4,2.0,0.2232597441319688,0.280364203893291,2.116397974246344
FDFL-0.1,1.0,33,mlp16,2.0,0.4,2.0,0.2235496142142001,0.2712625406755384,2.0605735748724263
FDFL-0.1,0.0,44,mlp16,2.0,0.4,2.0,0.1735417744873066,0.502813341611666,2.0637061959578897
FDFL-0.1,1.0,44,mlp16,2.0,0.4,2.0,0.1750063738274742,0.3455041621185879,1.53583671645846
FDFL-0.1,0.0,55,mlp16,2.0,0.4,2.0,0.2022989169717505,0.2010632936818132,2.1340598169392164
FDFL-0.1,1.0,55,mlp16,2.0,0.4,2.0,0.1952406594383547,0.1458111216576141,1.8253494444890213
FDFL-0.5,0.0,11,mlp16,2.0,0.4,2.0,0.2650874500927102,0.1445162201289519,2.284802000512917
FDFL-0.5,1.0,11,mlp16,2.0,0.4,2.0,0.264238290224531,0.1347577265619175,2.193114747848554
FDFL-0.5,0.0,22,mlp16,2.0,0.4,2.0,0.1508121796268096,0.0654395542432872,0.4772256224741253
FDFL-0.5,1.0,22,mlp16,2.0,0.4,2.0,0.1525214672260542,0.0566755959147481,0.4657615420611249
FDFL-0.5,0.0,33,mlp16,2.0,0.4,2.0,0.2247959021660408,0.2630393207764629,1.999302113574757
FDFL-0.5,1.0,33,mlp16,2.0,0.4,2.0,0.2249983388132547,0.2556192930814403,1.9532522914734805
FDFL-0.5,0.0,44,mlp16,2.0,0.4,2.0,0.175479445383703,0.2514480782422723,1.2988415850646544
FDFL-0.5,1.0,44,mlp16,2.0,0.4,2.0,0.1752804892228564,0.1406962112529433,1.0620788402947805
FDFL-0.5,0.0,55,mlp16,2.0,0.4,2.0,0.2087580872606863,0.1485041736467914,1.6357749788284457
FDFL-0.5,1.0,55,mlp16,2.0,0.4,2.0,0.1981871651776963,0.1536643089335275,1.5008132308319355
FDFL-Scal,0.0,11,mlp16,2.0,0.4,2.0,0.261048531291714,0.1200466495475781,2.015274734295116
FDFL-Scal,1.0,11,mlp16,2.0,0.4,2.0,0.26140880056408,0.1157298132201255,1.940553501589328
FDFL-Scal,0.0,22,mlp16,2.0,0.4,2.0,0.1515796642238877,0.0524716158879113,0.4626754548094196
FDFL-Scal,1.0,22,mlp16,2.0,0.4,2.0,0.1556414911807178,0.0510173317295923,0.4586583288620717
FDFL-Scal,0.0,33,mlp16,2.0,0.4,2.0,0.2240878182601654,0.2324510085550753,1.8412933049472529
FDFL-Scal,1.0,33,mlp16,2.0,0.4,2.0,0.2221179700715289,0.2306441346018514,1.8257215591051223
FDFL-Scal,0.0,44,mlp16,2.0,0.4,2.0,0.1810630184669677,0.0843677980214182,0.912336584213542
FDFL-Scal,1.0,44,mlp16,2.0,0.4,2.0,0.1808837752833469,0.094704235807483,0.8899609557205319
FDFL-Scal,0.0,55,mlp16,2.0,0.4,2.0,0.2058421291879199,0.1965334011879496,1.453921750974813
FDFL-Scal,1.0,55,mlp16,2.0,0.4,2.0,0.1970966084161878,0.2007739878618642,1.4335876592726362
FDFL,0.0,11,mlp16,2.0,0.4,2.0,0.2585731842578718,0.1892948155380237,2.73526183506776
FDFL,1.0,11,mlp16,2.0,0.4,2.0,0.2613380850155075,0.1684262185925427,2.550859942037923
FDFL,0.0,22,mlp16,2.0,0.4,2.0,0.1556606764150256,0.0829285999389075,0.5022854781088235
FDFL,1.0,22,mlp16,2.0,0.4,2.0,0.1556561262058967,0.0725882020575375,0.4876749063696636
FDFL,0.0,33,mlp16,2.0,0.4,2.0,0.2230138335533108,0.2849840856637636,2.149808330247527
FDFL,1.0,33,mlp16,2.0,0.4,2.0,0.2231085853631497,0.2810895549528895,2.118630766578998
FDFL,0.0,44,mlp16,2.0,0.4,2.0,0.1736340163148,0.5438754619674363,2.247557032778061
FDFL,1.0,44,mlp16,2.0,0.4,2.0,0.1746905871936042,0.4813972776573483,1.9791742090478428
FDFL,0.0,55,mlp16,2.0,0.4,2.0,0.1996455866795004,0.2620128202333306,2.4996276454743205
FDFL,1.0,55,mlp16,2.0,0.4,2.0,0.1987083726461933,0.1751734564332277,2.0247187271370133
FPLG,0.0,11,mlp16,2.0,0.4,2.0,0.2530046620211437,0.1080578036843522,1.5770991085384558
FPLG,1.0,11,mlp16,2.0,0.4,2.0,0.2550139658207918,0.1056280689932823,1.719681609766212
FPLG,0.0,22,mlp16,2.0,0.4,2.0,0.1573728530863055,0.0340040704847938,0.4393408022983974
FPLG,1.0,22,mlp16,2.0,0.4,2.0,0.1587785896662499,0.0372535188479979,0.4371844431260226
FPLG,0.0,33,mlp16,2.0,0.4,2.0,0.2112007094212542,0.0759891447281854,1.0443334324640698
FPLG,1.0,33,mlp16,2.0,0.4,2.0,0.2104433484164723,0.0784123039526931,1.051326417781042
FPLG,0.0,44,mlp16,2.0,0.4,2.0,0.1668515224801064,0.0756892382200847,0.8915140153522346
FPLG,1.0,44,mlp16,2.0,0.4,2.0,0.1675233542037716,0.0668972418626916,0.8929381848989737
FPLG,0.0,55,mlp16,2.0,0.4,2.0,0.2025845420633535,0.2243404451289111,1.3518576979094468
FPLG,1.0,55,mlp16,2.0,0.4,2.0,0.2035652595168165,0.1774252972924045,1.3775203111796588
FPTO,0.0,11,mlp16,2.0,0.4,2.0,0.3150072622823945,0.1874636856679416,1.3692377134069311
FPTO,1.0,11,mlp16,2.0,0.4,2.0,0.3099878839010641,0.1483190690673621,1.396720431474561
FPTO,0.0,22,mlp16,2.0,0.4,2.0,0.1680612840339556,0.0281396133242902,0.3786917376628119
FPTO,1.0,22,mlp16,2.0,0.4,2.0,0.1697096416914502,0.0319183004849471,0.3953019494044281
FPTO,0.0,33,mlp16,2.0,0.4,2.0,0.2511555935343081,0.1315825332397998,0.823067680571627
FPTO,1.0,33,mlp16,2.0,0.4,2.0,0.252449554545534,0.0975708282214896,0.8357398427813099
FPTO,0.0,44,mlp16,2.0,0.4,2.0,0.2244186709620597,0.1177866044383876,0.8321370324824108
FPTO,1.0,44,mlp16,2.0,0.4,2.0,0.2311808597772725,0.0838893651282714,0.8452785259541883
FPTO,0.0,55,mlp16,2.0,0.4,2.0,0.2155746468572931,0.2767008531354274,1.1583756183450642
FPTO,1.0,55,mlp16,2.0,0.4,2.0,0.2286774620278282,0.2114423580859124,1.2027421297009917
MGDA,0.0,11,mlp16,2.0,0.4,2.0,0.472290945876209,0.1765131777430119,2.5069322982438185
MGDA,0.0,22,mlp16,2.0,0.4,2.0,0.354945489409623,0.053509465988143,0.8772493080116032
MGDA,0.0,33,mlp16,2.0,0.4,2.0,0.4629157890441445,0.1114876229189716,1.5417094857349276
MGDA,0.0,44,mlp16,2.0,0.4,2.0,0.423703141251347,0.0871749958637686,1.4690468133424233
MGDA,0.0,55,mlp16,2.0,0.4,2.0,0.4801779810846157,0.1979531971507059,2.464679353052667
NashMTL,0.0,11,mlp16,2.0,0.4,2.0,0.2589734079128372,0.1931234066305135,1.2293585945191798
NashMTL,0.0,22,mlp16,2.0,0.4,2.0,0.1586695389562966,0.0266970362355026,0.3575926451493272
NashMTL,0.0,33,mlp16,2.0,0.4,2.0,0.2174675277927509,0.1368725082797016,0.7794668091489887
NashMTL,0.0,44,mlp16,2.0,0.4,2.0,0.1745168366949851,0.1263425608413785,0.7651162528076068
NashMTL,0.0,55,mlp16,2.0,0.4,2.0,0.2164586685555461,0.2520359234228501,1.115822837767983
PCGrad,0.0,11,mlp16,2.0,0.4,2.0,0.2640186652626713,0.1235762803357175,1.347641771264261
PCGrad,0.0,22,mlp16,2.0,0.4,2.0,0.1481803480860083,0.0275021268793532,0.3657611456222664
PCGrad,0.0,33,mlp16,2.0,0.4,2.0,0.2217340780072747,0.0975361552190974,0.8014764143873471
PCGrad,0.0,44,mlp16,2.0,0.4,2.0,0.1675513721998946,0.0797677861943415,0.7671073241948378
PCGrad,0.0,55,mlp16,2.0,0.4,2.0,0.1952039129525529,0.1915424747333529,1.0989334091253058
SAA,0.0,11,mlp16,2.0,0.4,2.0,0.7157383350318461,0.3041178302573325,3.902624527417253
SAA,0.0,22,mlp16,2.0,0.4,2.0,0.5948499296586732,0.1678365872444244,1.1447435195904243
SAA,0.0,33,mlp16,2.0,0.4,2.0,0.7068889293051515,0.1626707708821563,2.0451591646851743
SAA,0.0,44,mlp16,2.0,0.4,2.0,0.5551638469548851,0.3200367557907635,2.47577154462866
SAA,0.0,55,mlp16,2.0,0.4,2.0,0.7253310487012222,0.2101535906970011,3.5722294114251016
WDRO,0.0,11,mlp16,2.0,0.4,2.0,0.3067186384885546,0.139864690808193,1.3961936344115649
WDRO,0.0,22,mlp16,2.0,0.4,2.0,0.1730442976202826,0.027716655677769,0.3769493690653998
WDRO,0.0,33,mlp16,2.0,0.4,2.0,0.2737760832130794,0.1102723160446312,0.8322890228652123
WDRO,0.0,44,mlp16,2.0,0.4,2.0,0.2277268910014394,0.0786033197737734,0.847722264360246
WDRO,0.0,55,mlp16,2.0,0.4,2.0,0.2197596860540719,0.249271410760797,1.2116750684166562
FDFL-0.1,0.0,11,mlp16,2.0,0.6,,0.2874173914802607,0.2813101500296385,3.321334531203949
FDFL-0.1,1.0,11,mlp16,2.0,0.6,,0.2886839365813291,0.229887997536199,2.982950964888884
FDFL-0.1,0.0,22,mlp16,2.0,0.6,,0.1721258427813809,0.2170618340198994,0.7392810547405273
FDFL-0.1,1.0,22,mlp16,2.0,0.6,,0.1684977204546751,0.1541785658227313,0.632152868290038
FDFL-0.1,0.0,33,mlp16,2.0,0.6,,0.2547882104317513,0.3594592854194024,2.317297641532316
FDFL-0.1,1.0,33,mlp16,2.0,0.6,,0.2540014936434323,0.3556478848386777,2.2939377675692145
FDFL-0.1,0.0,44,mlp16,2.0,0.6,,0.1777511041225294,0.6169777101145448,2.049450207382096
FDFL-0.1,1.0,44,mlp16,2.0,0.6,,0.175525907476767,0.4518257243247526,1.6332724786130213
FDFL-0.1,0.0,55,mlp16,2.0,0.6,,0.226406912660785,0.3626587860454408,2.8038857503797696
FDFL-0.1,1.0,55,mlp16,2.0,0.6,,0.2269523542145601,0.2227280903179166,2.312391584522309
FDFL-0.5,0.0,11,mlp16,2.0,0.6,,0.2942845704634414,0.1918603240521111,2.701219760954279
FDFL-0.5,1.0,11,mlp16,2.0,0.6,,0.2905298903501559,0.1543023095090338,2.4432365428391543
FDFL-0.5,0.0,22,mlp16,2.0,0.6,,0.1686354014336183,0.1900176466067731,0.6809592735681893
FDFL-0.5,1.0,22,mlp16,2.0,0.6,,0.1675593747953094,0.1247754101081807,0.5844219499088169
FDFL-0.5,0.0,33,mlp16,2.0,0.6,,0.2500202186488556,0.3343649281065247,2.206649294199264
FDFL-0.5,1.0,33,mlp16,2.0,0.6,,0.2514612606066011,0.3254885151531184,2.1624493484768554
FDFL-0.5,0.0,44,mlp16,2.0,0.6,,0.1761447713183652,0.3527124035352555,1.4535552315477862
FDFL-0.5,1.0,44,mlp16,2.0,0.6,,0.1848872811678717,0.159840038222551,1.167339471286287
FDFL-0.5,0.0,55,mlp16,2.0,0.6,,0.2267346223037436,0.1785400787610919,2.142380080562123
FDFL-0.5,1.0,55,mlp16,2.0,0.6,,0.2332140321819355,0.1611745108059772,1.90106752897789
FDFL-Scal,0.0,11,mlp16,2.0,0.6,,0.2926428382134078,0.1401808298814608,2.1606858289146875
FDFL-Scal,1.0,11,mlp16,2.0,0.6,,0.3080227966201703,0.1418244058721824,2.234690708270962
FDFL-Scal,0.0,22,mlp16,2.0,0.6,,0.1719115569872511,0.1631572161733108,0.6424529733998922
FDFL-Scal,1.0,22,mlp16,2.0,0.6,,0.1705383490356757,0.1129862882968469,0.5736001211026711
FDFL-Scal,0.0,33,mlp16,2.0,0.6,,0.2542036224520215,0.3087855373000036,2.0681949547221707
FDFL-Scal,1.0,33,mlp16,2.0,0.6,,0.2505010156623527,0.297066839549958,2.031014748084937
FDFL-Scal,0.0,44,mlp16,2.0,0.6,,0.1759803297689851,0.1186007757057372,1.1076157656709311
FDFL-Scal,1.0,44,mlp16,2.0,0.6,,0.179790823355763,0.0864457181838729,1.0263550148011118
FDFL-Scal,0.0,55,mlp16,2.0,0.6,,0.2320888917528129,0.209354531505633,1.7566932820102743
FDFL-Scal,1.0,55,mlp16,2.0,0.6,,0.2328002820673106,0.2169724822341553,1.781900576371335
FDFL,0.0,11,mlp16,2.0,0.6,,0.2876176422030993,0.2951134623993654,3.4320025836364083
FDFL,1.0,11,mlp16,2.0,0.6,,0.2938970601880202,0.2586533712061455,3.134506964496686
FDFL,0.0,22,mlp16,2.0,0.6,,0.1712768509862675,0.2236537277374226,0.7490991052105636
FDFL,1.0,22,mlp16,2.0,0.6,,0.1648847752758518,0.172769143720339,0.652597986006733
FDFL,0.0,33,mlp16,2.0,0.6,,0.2527474614343525,0.3741106921916804,2.378542845650658
FDFL,1.0,33,mlp16,2.0,0.6,,0.2522753565940553,0.3674173976127148,2.3150724888644216
FDFL,0.0,44,mlp16,2.0,0.6,,0.1796182286522172,0.7212131018908022,2.3457043710717915
FDFL,1.0,44,mlp16,2.0,0.6,,0.1756884395788937,0.5299822812030272,1.818352259357448
FDFL,0.0,55,mlp16,2.0,0.6,,0.2271755450285564,0.4102999627991937,2.9936299250984653
FDFL,1.0,55,mlp16,2.0,0.6,,0.2254940278729508,0.2631856059804781,2.4564398264339378
FPLG,0.0,11,mlp16,2.0,0.6,,0.3041968307569609,0.1541390232436197,1.7528530451543654
FPLG,1.0,11,mlp16,2.0,0.6,,0.2995477839943729,0.1291908411707066,2.0246258903625227
FPLG,0.0,22,mlp16,2.0,0.6,,0.1703810927124472,0.039326416438563,0.5056325947214559
FPLG,1.0,22,mlp16,2.0,0.6,,0.1705468623790552,0.0466323016342091,0.5090718381878179
FPLG,0.0,33,mlp16,2.0,0.6,,0.2272312627303119,0.0909916935243558,1.2690475805075103
FPLG,1.0,33,mlp16,2.0,0.6,,0.2268934823124762,0.0977731620444681,1.3008484871957462
FPLG,0.0,44,mlp16,2.0,0.6,,0.1750747679193796,0.0982495832248333,1.0548168650165737
FPLG,1.0,44,mlp16,2.0,0.6,,0.1756064911523208,0.1075836353446749,1.0983572624967204
FPLG,0.0,55,mlp16,2.0,0.6,,0.2286828245391542,0.2148195485586385,1.6256095163271531
FPLG,1.0,55,mlp16,2.0,0.6,,0.2243490541597726,0.1575626126634539,1.7123588411551696
FPTO,0.0,11,mlp16,2.0,0.6,,0.3324232690664205,0.3011859373686977,1.5709459780207793
FPTO,1.0,11,mlp16,2.0,0.6,,0.3358707242922011,0.2056719373375342,1.6398257932405629
FPTO,0.0,22,mlp16,2.0,0.6,,0.1747569446219381,0.0372347950332267,0.4458848132729694
FPTO,1.0,22,mlp16,2.0,0.6,,0.1857054318400584,0.0370916080579279,0.4799703958801172
FPTO,0.0,33,mlp16,2.0,0.6,,0.2598179247570666,0.2068315257503884,0.975488978913564
FPTO,1.0,33,mlp16,2.0,0.6,,0.2565573619876351,0.1358812192173205,1.00430244477799
FPTO,0.0,44,mlp16,2.0,0.6,,0.2296742013852791,0.1887423931947006,0.9769394557987646
FPTO,1.0,44,mlp16,2.0,0.6,,0.2393824876977628,0.0996513463837163,1.0021179706227357
FPTO,0.0,55,mlp16,2.0,0.6,,0.2450508860164836,0.3746499421750736,1.3453830313351012
FPTO,1.0,55,mlp16,2.0,0.6,,0.2663376049312809,0.2414171299322695,1.4271591264392425
MGDA,0.0,11,mlp16,2.0,0.6,,0.5133191836350497,0.1957164198948842,2.7450026250240263
MGDA,0.0,22,mlp16,2.0,0.6,,0.3628419543607502,0.0597952452347277,0.9030022386271256
MGDA,0.0,33,mlp16,2.0,0.6,,0.4871254009724963,0.0965089600972461,1.680293533786485
MGDA,0.0,44,mlp16,2.0,0.6,,0.3336200837607412,0.1007413273974181,1.433323532277169
MGDA,0.0,55,mlp16,2.0,0.6,,0.4602844049524436,0.1923553393460131,2.560501651786291
NashMTL,0.0,11,mlp16,2.0,0.6,,0.2882195584791666,0.306409201167738,1.4243474456478933
NashMTL,0.0,22,mlp16,2.0,0.6,,0.1654956508333517,0.0406072144667392,0.4304492521520019
NashMTL,0.0,33,mlp16,2.0,0.6,,0.2348622275772281,0.2141255960086484,0.9273754432782004
NashMTL,0.0,44,mlp16,2.0,0.6,,0.1754026800858915,0.2072748913434279,0.911299188794204
NashMTL,0.0,55,mlp16,2.0,0.6,,0.2143526086519546,0.3580775257244157,1.3011801245184038
PCGrad,0.0,11,mlp16,2.0,0.6,,0.2894203541345866,0.1706089640505851,1.613426354052376
PCGrad,0.0,22,mlp16,2.0,0.6,,0.1653132421508215,0.0354010699883686,0.4365431711306034
PCGrad,0.0,33,mlp16,2.0,0.6,,0.233964854727957,0.1434014251841134,0.9863403887874134
PCGrad,0.0,44,mlp16,2.0,0.6,,0.1751735940561139,0.0907872442451831,0.9283761846835932
PCGrad,0.0,55,mlp16,2.0,0.6,,0.2157793087494694,0.1599225248805061,1.4446504465311647
SAA,0.0,11,mlp16,2.0,0.6,,0.7166031461265184,0.3170125210731843,4.104742611357003
SAA,0.0,22,mlp16,2.0,0.6,,0.5919237907672249,0.2202363160095923,1.2276499484778716
SAA,0.0,33,mlp16,2.0,0.6,,0.7039072088446033,0.1838468389604519,2.19356588230514
SAA,0.0,44,mlp16,2.0,0.6,,0.5491292019453379,0.3555755200672833,2.591598060908002
SAA,0.0,55,mlp16,2.0,0.6,,0.7206608293007745,0.2251679990582377,3.742062419016857
WDRO,0.0,11,mlp16,2.0,0.6,,0.3249506120710022,0.2284990803408715,1.609445189189287
WDRO,0.0,22,mlp16,2.0,0.6,,0.1866799519641203,0.0307367849967676,0.4545257791210673
WDRO,0.0,33,mlp16,2.0,0.6,,0.292159352503096,0.1707064569531645,0.9838825322317744
WDRO,0.0,44,mlp16,2.0,0.6,,0.2303682387553773,0.1267421197416118,0.9975644593015844
WDRO,0.0,55,mlp16,2.0,0.6,,0.2415076394881036,0.3368831899155304,1.4041655181953752
FDFL-0.1,0.0,11,mlp16,2.0,0.8,2.0,0.3076374627747515,0.2696895456707202,3.204385292275083
